measure_id,name,description,owner_id,implementation_date,cost,organizational_unit_id
5286,Install Secondary Containment System in Hazardous Waste Area,Implement engineered secondary containment platforms with 110% capacity of the largest single container (200-liter drums) to prevent spills from reaching the facility floor. Install drip containment trays with sloped surfaces directing spillage to collection sumps equipped with absorbent cartridge filters. Platform will feature slip-resistant surface and raised edges of minimum 15cm height. This engineering control eliminates the root cause of floor contamination and meets environmental compliance standards.,1133,2024-06-13,28000.0,136
5287,Establish Hazardous Waste Transfer Procedure with Equipment Controls,"Develop and enforce standardized operating procedures for all hazardous material transfers in UNIT-011, including mandatory use of pump transfer equipment with secured locking mechanisms and spill containment trays beneath all transfer points. All containers must be verified as properly sealed before and after transfer operations. Employees will receive certification training on new procedures with annual refresher requirement. Checklist-based procedure cards will be posted at each transfer station.",1069,2024-05-06,4200.0,136
5288,Upgrade Spill Response Equipment and Training,"Expand spill response kit inventory to include immediate-response absorbent materials positioned at three strategic locations within UNIT-011, plus portable containment berms and emergency shower access verification. Conduct quarterly spill response drills with all relevant personnel (Materials Management staff, HSE team, Facilities). Document completion of drills and update emergency contact procedures annually. Ensure CNESST-compliant signage indicating spill kit locations and material safety data sheets are readily accessible.",1107,2024-05-13,5800.0,136
5289,Implement Comprehensive LOTO System Redesign for Injection Molding Equipment,"Retrofit all 32 injection molding machines with enhanced LOTO systems featuring mechanical lock-out plates on hydraulic accumulator isolation valves, combined with mandatory pressure relief verification gauges that must register zero before any maintenance access. Install redundant lockout points (both primary pump shutoff and secondary accumulator isolation) with interlocked mechanical blockades. All machines will feature permanent laminated LOTO procedure cards specific to each machine model, highlighting hydraulic de-pressurization as the mandatory first step. Existing LOTO procedures will be revised and reissued within 5 days.",1133,2019-05-29,85000.0,139
5290,Mandatory LOTO Competency Certification and Refresher Program,"Establish that all production and maintenance personnel performing LOTO procedures must obtain CNESST-compliant LOTO certification within 30 days, with mandatory annual recertification. Certification will include hands-on verification of de-pressurization procedures specific to injection molding hydraulic systems. All current employees will be enrolled in accelerated certification program (available through provincial safety training provider). Failed certifications will result in restricted duty assignment until re-certification is achieved. Documentation of all certifications will be maintained by HSE department.",1107,2019-05-10,12000.0,147
5291,Establish Pre-Maintenance Equipment Isolation Verification Checklist,"Introduce mandatory pre-maintenance equipment isolation verification requiring a second qualified employee to independently verify all LOTO steps before maintenance work commences. Verification must include pressure gauge readings confirming zero pressure on all hydraulic systems, photographic documentation, and sign-off by both the performing technician and verification employee. Checklists will be filed with daily maintenance logs for audit purposes. This peer-verification administrative control prevents procedural oversights and creates accountability.",1018,2019-05-15,2100.0,139
5292,Implement Mandatory Preventive Maintenance Schedule for Hydraulic Systems,"Establish and enforce a quarterly preventive maintenance program specifically for all hydraulic pump systems across the production lines. This includes fluid analysis testing, seal inspections, and bearing condition assessments. Work orders identified by the predictive maintenance software will be automatically escalated to management with mandatory completion deadlines. The maintenance team will track compliance through a digital asset management system. Expected outcome: Reduce unexpected equipment failures by 75% and extend pump service life by 40%.",1002,2022-06-06,45000.0,126
5293,Increase Maintenance Department Staffing and Training,Hire one additional full-time maintenance technician and cross-train two production operators in basic hydraulic system diagnostics. Provide specialized certification training in hydraulic pump maintenance and troubleshooting. This addresses the root cause of delayed maintenance work orders due to understaffing. The expanded team will ensure that all predictive maintenance alerts are addressed within 48 hours of identification. Training will be completed through an accredited industrial maintenance program.,1002,2022-06-22,125000.0,150
5294,Replace Stressed Resin Storage Tank with Engineered Pressure Vessel,"Remove the defective 200-liter resin storage tank and replace it with a certified ASME pressure vessel manufactured from stainless steel with superior corrosion resistance. The new tank will include pressure relief valves, rupture disks, and secondary containment bunding rated for 110% of tank capacity. Installation will include vibration isolation mounts to reduce stress concentrations on weld joints. This engineering control eliminates the recurring hazard of stress corrosion cracking in pressurized chemical storage.",1069,2018-11-25,38000.0,135
5295,Implement Quarterly Tank Integrity Inspection Program,"Establish a formal quarterly visual inspection and ultrasonic thickness testing program for all resin storage tanks. Inspections will be conducted by a certified pressure vessel inspector and documented in a permanent maintenance log. Any tanks showing signs of corrosion, cracking, or degradation will be immediately removed from service. Staff will receive training on identifying early warning signs. This administrative control provides early detection of hazardous conditions before catastrophic failure.",1069,2018-11-11,12000.0,135
5296,Install Automated Chemical Spill Detection and Response System,Install pressure sensors and level monitoring systems on all chemical storage tanks connected to an automated alert system. Any abnormal pressure drop or leak will trigger an immediate alarm and activate automatic isolation valves. Secondary containment areas will be equipped with absorbent materials and spill kits positioned for rapid response. Personnel will receive quarterly training on spill response procedures. This provides defense-in-depth to prevent environmental release even if tank failure occurs.,1069,2018-12-19,65000.0,135
5297,Replace All Defective Storm Drain Valves and Install Secondary Containment,"Conduct a comprehensive audit of all drain valves in the Regrind and Recycling Department and throughout the facility. Replace all valves showing signs of wear, corrosion, or leakage with high-grade stainless steel ball valves rated for industrial waste water. Install secondary containment basins beneath all collection bins to capture overflow and prevent environmental release. Drain valves will be fitted with locking handles to prevent accidental opening. This engineering control eliminates the pathway for waste material to enter environmental systems.",1052,2020-11-17,28000.0,143
5298,Establish Environmental Compliance Monitoring and Inspection Schedule,"Implement a monthly environmental compliance inspection program for all waste collection and discharge systems. Assign responsibility to a dedicated Environmental Compliance Officer who will conduct visual inspections, pressure tests, and functionality checks on all drain valves, containment systems, and waste collection equipment. All findings will be documented and prioritized. A work order tracking system will ensure all identified issues are resolved within 30 days. This administrative control provides early detection and prevents future environmental releases.",1052,2020-11-12,18000.0,143
5299,Implement Warehouse Pallet Stacking Protocol,"Develop and post standardized pallet stacking procedures with maximum height limits (6 feet), weight distribution requirements, and mandatory use of pallet stabilizer bars. All warehouse staff will receive refresher training on proper stacking techniques. Visual inspection checklists will be implemented daily during shift transitions to verify compliance. This administrative control addresses the root cause of inconsistent practices and will prevent similar near-miss incidents.",1147,2018-04-11,3500.0,133
5300,Install Warehouse Storage Safety Barriers,Install yellow and black warning tape and safety barriers around high-stack storage areas to create exclusion zones. Add reflective edge guards to pallet racks and implement color-coded weight capacity labels. These engineering controls will provide visual warnings and prevent workers from entering dangerous areas. The physical barriers will serve as a secondary control to complement procedural improvements.,1087,2018-04-18,8200.0,133
5301,Implement Mandatory Lockout/Tagout Protocol for All Hydraulic Maintenance,"Establish formal LOTO procedures requiring all hydraulic systems to be depressurized and energy isolated before any maintenance or adjustment work. All machine setters and maintenance personnel will complete recertification training on proper lockout application, verification procedures, and verification documentation. Lockout coordinator Gaétan Laplante will conduct monthly audits of lockout compliance. This administrative control eliminates the hazard of pressurized fluid exposure by ensuring systems cannot be pressurized during maintenance activities.",1161,2024-04-13,4800.0,129
5302,Implement Mandatory Safety Interlock Re-activation Protocol,"Establish a documented procedure requiring that all safety interlocks must be physically verified and logged as re-activated immediately after maintenance work is completed. Create a checklist system with photographic documentation and mandatory supervisor sign-off. Implement a color-coded tag system (yellow for bypassed, green for active) on all machines. This engineering/administrative control directly addresses the root cause of the incident by ensuring interlocks cannot remain disabled unintentionally. Expected outcome: 100% compliance with safety interlock status verification within 30 days.",1002,2018-09-24,8500.0,126
5303,Enhanced Machine Safety Training and Quarterly Audits,"Conduct comprehensive retraining for all operators and maintenance technicians on machine safety protocols, including proper interlock function testing. Develop a quarterly audit schedule where trained safety personnel inspect all 32 injection molding machines for proper guard installation and interlock functionality. Create a centralized log tracking all maintenance activities and safety verifications. This administrative control strengthens procedural compliance and creates accountability for safety maintenance.",1001,2018-09-29,12000.0,126
5304,Install Redundant Safety Systems on High-Risk Machines,"For injection molding machines operating at pressures above 250 tons, install secondary mechanical safety stops that physically prevent mold closure if the primary interlock is compromised. These engineering controls provide an additional layer of protection independent of electronic systems. Prioritize Line A first, then expand to other production lines. Expected outcome: Elimination of bypass-related crush injury hazards on critical equipment.",1087,2018-11-03,125000.0,126
5305,Comprehensive Structural Inspection and Repair of Storage Racks,"Engage a certified structural engineer to conduct a complete inspection of all mezzanine storage racks and wall-mounted shelving systems. Document all weld integrity issues, rust corrosion, and stress fractures. Replace or reinforce all units with compromised structural integrity using grade 8 welds and additional cross-bracing. Establish new weight load limits for each rack section with permanent placard markings. This engineering control eliminates the hazard of rack failure and falling debris.",1087,2022-10-29,65000.0,150
5306,Implement Storage Rack Load Management System,"Create a documented inventory management procedure specifying maximum weight limits per shelf, proper load distribution, and prohibited stacking practices. Install a software system tracking inventory location and weight per shelf section. Conduct training for all personnel responsible for material storage. Implement quarterly visual inspections with photographic documentation and signed verification. This administrative control ensures racks are never overloaded beyond design specifications.",1062,2022-11-04,8000.0,150
5307,Restore and Verify Quality Control Deburring Process,"Re-establish the mandatory deburring quality check as a non-negotiable step in the finishing process. Create a checklist system requiring operators to inspect each part for sharp edges using tactile and visual methods before assembly. Implement a hold-tag system for batches that skip quality checks, preventing them from entering assembly until properly inspected. Train all assembly operators on proper edge inspection techniques and safe handling of parts with sharp edges. This administrative control ensures systematic detection of hazardous sharp edges.",1002,2024-06-28,4500.0,130
5308,Provide Enhanced Hand Protection Equipment,Issue cut-resistant gloves (nitrile-coated or leather) rated for handling sharp plastic edges to all assembly operators. Conduct training on proper glove selection and fit. Establish a glove replacement program with monthly distribution. Stock extra gloves at assembly stations for immediate access. This PPE control provides a barrier against sharp edge contact while other prevention measures are implemented. Expected outcome: Reduction of hand lacerations by 80% in assembly operations.,1001,2024-06-26,2800.0,130
5309,Implement Mandatory Two-Person LOTO Verification System,Establish a dual-verification protocol requiring both the maintenance technician and a dedicated safety monitor to independently verify LOTO status before work begins on any injection molding equipment. Implement color-coded lockout tags with unique serial numbers and a centralized lock registry system. Require daily LOTO audits on all production lines with documented sign-offs. This addresses the root cause of inadequate lockout verification and prevents unauthorized machine startup during maintenance operations.,1001,2023-06-12,45000.0,129
5310,Install Machine Restart Interlock with Remote Control Disable,Retrofit all injection molding machines with hardware interlocks that physically disable remote control restart functions when access panels are open or LOTO devices are engaged. Install visible warning lights and audible alarms that activate during machine maintenance. This engineering control eliminates the possibility of remote restart during locked-out maintenance work by removing the technical capability to operate conflicting systems simultaneously.,1065,2023-07-05,125000.0,129
5311,Mandatory LOTO Retraining and Competency Assessment,"Conduct immediate mandatory retraining on lockout/tagout procedures for all production operators and maintenance personnel with competency testing and documentation. Training will emphasize communication protocols, verification responsibilities, and consequences of bypass procedures. Include scenarios based on this incident. Retrain all JHSC members on audit responsibilities. This administrative control ensures all personnel understand their role in preventing machine startup incidents.",1107,2023-06-08,8500.0,147
5312,Install Physical Protective Guards Around Fire Safety Infrastructure,"Install protective cage guards around all sprinkler heads, alarm sensors, and electrical distribution equipment in warehouse areas. Clearly mark protected zones with yellow and black striping and signage indicating 'No Storage Within 6 Feet.' This engineering control prevents accidental contact with critical fire safety equipment during normal warehouse operations and material handling activities.",1001,2023-01-21,22000.0,133
5313,Establish Clear Mezzanine Storage Protocol and Clearance Zones,Develop and post clear signage designating no-storage zones around all fire safety and electrical equipment on mezzanine levels. Create a warehouse layout map showing mandatory clearance areas and restricted zones. Conduct toolbox talks with all material handlers on proper stacking procedures and equipment awareness. This administrative control ensures all personnel understand spatial limitations and protects critical safety infrastructure.,1183,2023-01-14,3500.0,133
5314,Replace All Solvent Storage Valves with Maintenance-Free Sealed Units,Conduct immediate replacement of all solvent transfer valve assemblies with high-reliability sealed units designed for hazardous chemical applications. Implement quarterly inspection and testing protocols using certified technicians. This eliminates the valve seal failure root cause through engineering control using superior equipment. The new system prevents similar solvent release incidents and extends maintenance intervals significantly.,1065,2024-02-26,38000.0,140
5315,Upgrade Ventilation System with Vapor Detection and Automatic Controls,Install enhanced mechanical ventilation system with VOC (volatile organic compound) sensors throughout the chemical storage and mixing area. System will automatically increase fan speed when solvent vapor concentrations exceed 25% of lower explosive limit (LEL). Install emergency ventilation shutoff switch accessible to all personnel. This engineering control ensures flammable vapor concentrations remain below ignition thresholds during normal operations and chemical handling activities.,1001,2024-03-08,95000.0,140
5316,Implement Comprehensive No-Smoking Policy with Enforcement and Monitoring,Establish zero-tolerance no-smoking policy within 25 meters of any chemical storage or flammable materials area. Install motion-activated surveillance cameras at chemical storage entrance with recorded monitoring. Implement bi-weekly compliance inspections with disciplinary procedures for violations. Provide designated smoking areas 50+ meters away from facility. This administrative control removes ignition sources from hazardous areas and enforces behavioral compliance through monitoring and accountability.,1107,2024-02-21,12000.0,140
5317,Conduct Chemical Spill Response Training and Quarterly Drills,"Provide comprehensive hazmat spill response training to all chemical storage area personnel and supervisors, including proper use of Class B fire extinguishers, spill containment procedures, and emergency notification protocols. Conduct quarterly emergency response drills simulating chemical releases with performance evaluation. This administrative control ensures all personnel can respond effectively to chemical incidents and minimizes damage from future spill events.",1168,2024-02-23,6500.0,140
5318,Implement Hopper Inspection and Maintenance Protocol,"Establish a mandatory daily pre-shift hopper inspection checklist for all injection molding lines, focusing on lid integrity, clamp security, and overflow prevention mechanisms. All maintenance technicians will be trained on proper hopper servicing procedures including torque specifications for securing clamps. A colored tag system will indicate last inspection date and time. This engineering/administrative control will prevent future dislodgement events by catching wear before failure occurs. Expected outcome: Zero hopper-related overflows within 12 months.",1101,2024-03-16,3500.0,126
5319,Upgrade Hopper Lid Safety Latches,Replace all manually-operated hopper lid clamps on Lines A-D with spring-loaded quick-connect safety latches that require two-step engagement to prevent accidental disengagement. These will include visual load indicators showing proper seating. This engineering control eliminates the root cause of improper clamp installation. All operators will receive hands-on training on the new system. Expected outcome: Elimination of hopper lid dislodgement as a failure mode.,1043,2024-03-30,8200.0,126
5320,Establish Preventive Maintenance Schedule for Heating Elements,"Implement a quarterly preventive maintenance program for all industrial mixing tank heating elements, including thermostatic sensor calibration checks and element resistance testing. Maintenance Technician Alain Gravel will develop detailed work instructions with performance benchmarks. A computerized tracking system will flag equipment approaching maintenance intervals. This administrative control ensures early detection of degrading components before failure. Expected outcome: Elimination of temperature-related alarms caused by worn heating elements within two maintenance cycles.",1131,2022-01-14,2100.0,135
5321,Distribute Cut-Resistant Gloves to Assembly Line Stations,Issue ANSI Level 3 cut-resistant gloves to all assembly and quality inspection operators working with composite materials. Gloves will be sized individually and stored at each workstation. Training will emphasize proper donning and removal techniques. This PPE control provides immediate protection against sharp edge injuries. Expected outcome: Reduction of laceration injuries during part handling by 85% within six months.,1028,2021-10-18,450.0,126
5322,Implement Edge Finishing Quality Gate,Add a mandatory edge inspection and finishing step immediately after part ejection from injection molds. Workers will use pneumatic burring tools or hand-held sanders to smooth all exposed composite edges before parts enter the inspection/removal area. This engineering control eliminates the sharp edge hazard at the source. Supervisor Maxime Boisvert will establish acceptance criteria and perform daily spot-checks. Expected outcome: Complete elimination of sharp composite edge incidents in the assembly area.,1101,2021-10-31,5800.0,126
5323,Install Secondary Containment System,"Design and install a secondary containment tray system beneath all chemical storage containers in the Chemical Storage Building. The containment system will have a capacity of at least 110% of the largest container volume stored. This engineering control directly eliminates the risk of environmental contamination from spills by containing leaked materials. Implementation includes concrete floor modifications, drain covers, and regular inspection protocols. Expected outcome: complete prevention of environmental contamination from chemical container failures.",1136,2021-05-15,35000.0,135
5324,Implement Forklift Traffic Control in Chemical Storage,Establish clearly marked traffic lanes and designated material zones within the Chemical Storage Building. Install physical bollards protecting high-value chemical storage areas. Require all forklift operators to complete a specific chemical storage area safety briefing before operating in the zone. Operators must maintain reduced speed (5 mph maximum) and use spotters for all container movement. This administrative control reduces the probability of equipment-container collisions. Expected outcome: 95% reduction in forklift-related incidents in chemical storage areas.,1107,2021-05-01,8500.0,135
5325,Upgrade Ventilation Monitoring System,Install continuous air quality monitoring equipment in the Chemical Storage and Mixing Room with real-time alerts when acetone or other volatile organic compound (VOC) concentrations exceed 500 ppm. The system will automatically increase ventilation fan speed and trigger workplace alerts. Add monthly calibration requirements for monitoring equipment. This engineering control ensures early detection of hazardous vapor accumulation before employee exposure. Expected outcome: real-time detection of chemical vapor hazards with automatic response capability.,1136,2021-05-29,22000.0,135
5326,Replace and Upgrade Proximity Sensor System,"Replace all proximity sensors on Injection Molding Lines A, B, and C with dual-channel safety-rated proximity sensors (SIL 2 rated) that provide redundant mold presence detection. Implement a mandatory 6-month replacement interval (reduced from 12 months) with documented replacement logs. Install an automated alert system that notifies maintenance when sensors approach their replacement date. This engineering control eliminates single-point failure modes in the mold safety interlock system. Expected outcome: elimination of unintended mold cycling during maintenance operations.",1169,2023-06-01,28000.0,127
5327,Implement Machine Guarding Barrier,Install perimeter guarding around Injection Molding Line B's danger zone with interlocked access gates. Any gate opening during mold cycling will trigger immediate mold stop and prevent mold closure. The guarding will use yellow and black striping with clear hazard signage. Add emergency stop buttons at each entry point with clear operational instructions. This engineering control physically prevents unauthorized access to the mold danger zone during operation. Expected outcome: complete elimination of hand/finger contact with moving mold mechanisms.,1169,2023-06-08,18500.0,127
5328,Establish Pallet Storage and Placement Standards,"Develop and implement a visual pallet storage standard requiring all pallets to be stored with edges fully contained within marked storage zones. Paint bright yellow warning lines around all designated pallet storage areas on the shipping dock floor. Install warning signs indicating 'Keep Clear' zones and establish a checklist-based inspection system for dock supervisors to verify pallet placement three times per shift. This administrative control ensures consistent, safe pallet organization. Expected outcome: elimination of pallet-related trip hazards in high-traffic areas.",1107,2024-12-17,2800.0,134
5329,Mandatory LOTO Compliance Verification System,Implement a two-person verification protocol for all lockout/tagout procedures on injection molding machines. Maintenance technicians must have a second authorized person physically verify that all energy isolation devices are properly engaged before work begins. Install visible lockout checkpoints on all 32 molding machines with photographic documentation required at each step. Conduct immediate retraining of all 24 maintenance staff on LOTO procedures with written certification required. Implement weekly LOTO audits by HSE department with corrective action for non-compliance.,1115,2020-02-29,45000.0,141
5330,Install Machine Interlocks and Safety Guards,Engineer and install mechanical interlocks on hopper access panels that prevent machine operation when maintenance covers are open. Install rotating blade guards on all screw assemblies to eliminate pinch points. Upgrade all molding machines with light curtains at maintenance access points that trigger immediate emergency stop if breached. Retrofit machines with redundant safety systems to prevent unexpected cycling during maintenance operations.,1116,2020-03-23,185000.0,141
5331,Enhanced PPE Requirements for Machine Maintenance,Establish mandatory use of cut-resistant gloves (ANSI A5 rating) and reinforced guards for all personnel performing machine maintenance. Issue specialized protective sleeves rated for injection molding equipment hazards. Require anti-entanglement clothing with no loose parts that could catch in rotating machinery. Distribute new PPE to all maintenance staff and enforce compliance through daily pre-shift inspections.,1115,2020-02-25,8500.0,141
5332,Install Secondary Containment Systems,"Install rigid polypropylene secondary containment pallets beneath all chemical storage drums and transfer stations in the Chemical Storage building. Containment must hold 110% of the largest container volume. Replace manual pumps with certified, regularly-maintained electric transfer pumps equipped with automatic shut-off valves. Install drip trays under all chemical dispensing points. Implement monthly inspections of all containment integrity with documented maintenance logs.",1011,2023-09-21,72000.0,136
5333,Preventive Maintenance Schedule for Chemical Transfer Equipment,Develop and implement a comprehensive preventive maintenance program for all chemical transfer pumps and hoses. Schedule seal inspections every 3 months with mandatory replacement every 12 months regardless of apparent condition. Maintain detailed maintenance logs for all equipment. Assign Purchasing Manager Denis Savard responsibility for coordinating equipment service contracts with certified vendors. Train two designated maintenance personnel on pump seal replacement procedures.,1099,2023-09-17,28000.0,136
5334,Enhanced Spill Response Training and Equipment,"Conduct mandatory spill response training for all warehouse and chemical handling personnel. Distribute spill response kits with absorbent materials, neutralizers, and plugs at all chemical work areas. Install clearly-marked emergency shower stations within 50 feet of chemical storage areas. Create laminated quick-reference guides for common chemical spills. Schedule quarterly spill simulation drills to ensure staff competency.",1011,2023-09-12,19500.0,136
5335,Comprehensive Storage Rack Inspection and Certification Program,"Engage a certified third-party rack inspection service to conduct full structural assessments of all 47 storage rack systems throughout the warehouse facility. Replace or repair any racks with weld defects, corrosion, or bent components. Implement quarterly inspection schedule with documented certifications. Install load-rating placards on every rack clearly indicating maximum capacity and load configuration requirements. Create a digital asset management system tracking rack condition, repair history, and certification status.",1115,2024-02-07,156000.0,144
5336,Install Rack Safety Barriers and Anti-Collapse Systems,Install mesh safety nets or polycarbonate barriers on all elevated storage racks to contain potential falling materials. Add lateral bracing and cross-members to strengthen rack structures. Install column protectors at all rack base points to prevent damage from forklift impact. Retrofit high-risk sections with backup supports and redundant safety mechanisms. Engineer solution must prevent materials falling beyond rack footprint area.,1116,2024-03-02,234000.0,144
5337,Material Storage Training and Load Configuration Standards,"Develop and distribute comprehensive material storage guidelines specifying proper load configurations for different product types, weight distributions, and rack types. Train all warehouse personnel and machine setters on correct loading procedures. Implement maximum load limits below manufacturer specifications with safety margin. Conduct monthly refresher training with photographic documentation of correct and incorrect loading practices. Establish daily pre-shift visual inspections of all active storage racks by warehouse supervisors.",1081,2024-01-24,6500.0,144
5338,Implement Predictive Maintenance Schedule for Hydraulic Systems,Establish quarterly thermographic and visual inspection protocol for all hydraulic fittings and lines across production equipment. Replace corroded or damaged fittings immediately upon detection rather than deferring to scheduled maintenance windows. Create a centralized tracking system documenting all hydraulic component replacements and their service intervals. This engineering control eliminates the root cause of premature fitting failure and prevents future unplanned downtime. Expected outcome: 95% reduction in hydraulic-related equipment failures and zero property damage from fluid leaks within 12 months.,1185,2018-12-18,28000.0,127
5339,Install Fluid Containment and Detection Systems,Install secondary containment trays beneath all hydraulic-powered equipment on Line B with integrated fluid level sensors that trigger automatic alerts when pressure builds or small leaks are detected. Add absorbent mats rated for hydraulic fluid in high-risk areas. This engineering control provides early warning and prevents fluid from reaching electrical components. Install insulating covers over critical electrical junction boxes on the molding line. Training sessions on containment procedures will be mandatory for all operators and maintenance staff.,1185,2018-12-25,42000.0,127
5340,Implement Chemical Drum Transfer Verification Checklist,"Develop and deploy a mandatory pre-transfer checklist for all solvent drum movements that requires verification of: bung plug tightness (using torque wrench with calibration certificate), drum integrity inspection (no cracks or corrosion), containment tray placement, and two-person verification signature. The checklist must be completed before any drum movement begins and filed daily. This administrative control directly addresses the root cause of the bung becoming loose. Expected outcome: Zero unintended chemical releases from drum handling within 6 months.",1084,2021-07-20,0.0,141
5341,Upgrade VOC Detection and Alert System,"Replace existing VOC detection system with real-time automated alert system that sends simultaneous notifications to shift supervisor, on-call maintenance, and HSE department when solvent vapors exceed 50% of OSHA PEL threshold. Install secondary audible alarm in the Material Drying Room with distinctive sound pattern. Implement mandatory response protocol requiring acknowledging and assessing alert within 15 minutes. Test system monthly. This engineering control ensures faster detection and response to chemical hazards.",1084,2021-08-16,85000.0,141
5342,Mandatory Chemical Handling Refresher Training,"Conduct comprehensive chemical handling retraining for all material handlers, supervisors, and operators with focus on solvent volatility, proper drum handling procedures, emergency response steps, and personal protective equipment requirements for dichloromethane exposure. Include hands-on practice with drum transfer equipment. All personnel must complete training within 14 days and pass written assessment. This administrative control ensures knowledge retention and consistent safe practices across all shifts.",1084,2021-07-24,6000.0,141
5343,Restore and Audit All Machine Safety Interlocks,"Immediately conduct comprehensive audit of all injection molding equipment to verify all safety interlocks are functional and cannot be bypassed. Install tamper-evident seals on interlock override mechanisms. Establish monthly verification schedule with documentation requirements. Create written procedure prohibiting any bypass of safety interlocks regardless of production pressure, with disciplinary consequences clearly communicated to all shift supervisors and operators. This engineering control eliminates the primary root cause of the incident.",1185,2023-12-16,35000.0,127
5344,Implement Machine-Specific Hazard Zone Training and Signage,"Develop detailed training module for each molding line specifically identifying all pinch points, crush zones, hot surfaces, and electrical hazards with photographic documentation and laminated hazard zone maps posted at operator stations. Require all operators to complete machine-specific training annually with documented competency assessment. Install high-visibility warning decals on all identified hazard zones with pictograms. This administrative control ensures operators have current knowledge of machine dangers.",1115,2023-12-24,18000.0,127
5345,Establish Production Schedule Coordination Protocol with Safety Committee,Create formal process requiring all rush orders or accelerated production schedules to be reviewed by JHSC representatives for safety feasibility before approval. Establish explicit policy that production schedules cannot override safety procedures or require disabling safety equipment. Document all approved expedited production schedules and associated risk mitigations. Conduct monthly review of production pressure incidents and safety compliance. This administrative control prevents future pressure-driven safety violations.,1115,2024-01-04,0.0,127
5346,Establish Pallet Inspection and Rotation Program,"Implement quarterly inspection protocol for all wooden pallets in storage and handling areas. Mark each pallet with inspection date and retire pallets showing signs of structural degradation such as splits, warping, or rot. Replace aged pallets with plastic alternatives that have longer service life and are less prone to sudden failure. Maintain inventory log of all pallets with service dates. This engineering control eliminates the hazard source by preventing use of compromised pallets.",1133,2024-06-18,12000.0,143
5347,Install Safety Barriers Around High-Stacking Zones,Install perimeter guardrails and warning signage around material storage zones where bundles are stacked above 1.5 meters height. Barriers will restrict access to fall zones and provide visual warnings to material handlers. Implement administrative control designating safe distance from stack areas. Conduct tool-box talks on material handling hazards and recognition of structural pallet failure signs.,1079,2024-06-29,8500.0,143
5348,Implement Predictive Maintenance Program for Injection Molding Equipment,"Establish a comprehensive predictive maintenance protocol for all servo motors and clamping mechanisms across the three injection molding lines. This will include bi-weekly thermographic inspections, vibration analysis, and lubrication audits. Maintenance technicians will use IoT sensors to monitor temperature and vibration patterns in real-time, generating alerts before component failure occurs. The program will prioritize early identification of bearing degradation and inadequate lubrication issues. Expected outcome is a 40% reduction in unplanned equipment downtime and elimination of catastrophic servo failures that expose workers to sudden thermal hazards.",1105,2022-04-16,45000.0,127
5349,Upgrade Thermal Protective Equipment for Molding Line Operators,Replace current standard work gloves with high-performance aramid thermal gloves rated for 500°C contact temperatures and provide operators with long-sleeve aluminized thermal sleeves for the forearms and upper arms. Conduct fit testing and comfort assessments with all Line B operators to ensure proper adoption. Provide refresher training on PPE protocols with emphasis on proper donning/doffing procedures. This engineering/PPE combination addresses the inadequate protection gap identified in this incident and provides better preparedness for future thermal exposure scenarios.,1007,2022-04-09,3200.0,127
5350,Establish Equipment Condition Monitoring Alert System,"Configure automated alerts within the production management system to flag machines exhibiting the early warning signs observed in this incident: stuttering clamping cycles, servo response delays, and thermal anomalies. When criteria are met, the system will automatically notify maintenance supervisors and queue the equipment for immediate diagnostic inspection. Operators will receive training to recognize and report these warning signs verbally as a secondary safeguard. This administrative control creates a documented early-intervention pathway that prevents progression from minor malfunction to catastrophic equipment failure.",1105,2022-04-23,8500.0,137
5351,Install Rotary Tool Guard Retrofit and Machine Lockout Modifications,"Retrofit all handheld rotary deburring tools in the Post-Processing unit with enhanced protective guards that reduce exposure of the abrasive wheel to operator hands. Add tactile stop controls that require operators to hold a dead-man switch, immediately halting wheel rotation if hand pressure is detected near the working surface. Install automatic tool disengagement mechanisms that activate if vibration patterns indicate unusual hand contact. These engineering controls directly address the mechanism of injury by preventing inadvertent hand contact with the spinning wheel.",1105,2019-09-16,6800.0,142
5352,Install Temperature Monitoring System with Alarm,"Implement a redundant digital temperature monitoring system on all 32 injection molding machines with audible and visual alarms set to trigger at 275°C (85% of critical threshold). The system will include automatic machine shutdown at 280°C to prevent thermal runaway conditions. This engineering control eliminates the hazard of uncontrolled temperature excursions. Installation will include sensor calibration, PLC integration, and operator training on alarm response procedures. Expected outcome: 100% prevention of temperature-related thermal burn incidents.",1006,2022-11-15,125000.0,137
5353,Enhanced Thermal Burn Prevention Training,"Develop and deliver mandatory quarterly training for all production operators focused on recognizing signs of equipment malfunction, proper response to thermal incidents, and correct use of emergency eyewash and shower stations. Training will include hands-on simulation of burn response using thermal mannequins. All production staff will demonstrate competency through written and practical assessments. Refresher training will occur before each operator returns to full duties after any thermal incident.",1101,2022-11-01,8500.0,142
5354,Implement Comprehensive Dust Collection System Upgrade,Install enclosed dust collection ductwork and HEPA-filtered collection units at all material handling and grinding stations to capture dust at the source rather than allowing it to settle on equipment. Connect existing ventilation systems to the new centralized collection point and establish a maintenance schedule for filter replacement every 30 days. This engineering control eliminates the combustible dust hazard at its origin. Include installation of electrically conductive hose and grounding straps to prevent static discharge. Expected outcome: Reduction of airborne dust concentration to below OSHA PEL and elimination of settled dust on electrical equipment.,1006,2021-06-21,185000.0,137
