event_id,person_id,involvement_type
2023,1086,Victim
2023,1116,Witness
2024,1153,Victim
2024,1139,Witness
2025,1034,Victim
2025,1194,Witness
2026,1194,Victim
2026,1139,Responder
2027,1176,Victim
2027,1079,Witness
2028,1148,Victim
2028,1147,Witness
2029,1172,Victim
2029,1136,Witness
2030,1056,Victim
2030,1191,Witness
2031,1108,Responder
2032,1014,Victim
2033,1165,Victim
2033,1152,Responder
2034,1108,Victim
2034,1027,Witness
2035,1163,Victim
2036,1181,Victim
2036,1031,Witness
2037,1029,Victim
2037,1169,Witness
2038,1036,Victim
2038,1076,Responder
2039,1114,Witness
2039,1115,Responder
2039,1025,Responder
2040,1135,Victim
2040,1180,Witness
2040,1161,Responder
2041,1029,Victim
2041,1035,Responder
2041,1115,Responder
2042,1177,Victim
2042,1093,Witness
2043,1146,Victim
2043,1028,Responder
2044,1014,Victim
2044,1159,Witness
2045,1053,Victim
2045,1101,Responder
2045,1070,Witness
2046,1022,Victim
2046,1101,Responder
2047,1096,Victim
2047,1112,Witness
2048,1171,Victim
2048,1102,Responder
2049,1044,Victim
2049,1142,Witness
2049,1152,Responder
2050,1096,Victim
2050,1152,Responder
2051,1056,Victim
2051,1074,Witness
2051,1101,Responder
2052,1082,Victim
2052,1139,Responder
2053,1032,Victim
2053,1097,Responder
2054,1135,Victim
2054,1045,Witness
2054,1084,Responder
2055,1189,Witness
2055,1077,Witness
2055,1003,Responder
2056,1187,Victim
2056,1075,Responder
2056,1107,Responder
2058,1182,Victim
2058,1012,Responder
2058,1026,Witness
2060,1003,Responder
2061,1139,Witness
2061,1041,Victim
2062,1083,Victim
2062,1109,Responder
2063,1172,Victim
2063,1124,Witness
2063,1056,Responder
2064,1034,Victim
2064,1020,Responder
2065,1149,Victim
2066,1014,Witness
2066,1185,Responder
2067,1007,Responder
2067,1179,Witness
2068,1170,Victim
2068,1119,Witness
2068,1161,Responder
2069,1101,Responder
2069,1124,Witness
2069,1122,Witness
2069,1087,Responder
2070,1170,Victim
2070,1079,Responder
2070,1087,Responder
2071,1068,Victim
2071,1175,Responder
2072,1134,Victim
2072,1067,Witness
2072,1062,Responder
2073,1126,Victim
2073,1168,Responder
2073,1194,Witness
2074,1194,Victim
2074,1193,Witness
2074,1062,Responder
2075,1060,Victim
2075,1108,Responder
2075,1107,Responder
2076,1012,Victim
2076,1154,Witness
2076,1115,Responder
2077,1044,Victim
2077,1047,Witness
2077,1168,Responder
2078,1087,Victim
2078,1057,Responder
2079,1168,Responder
2079,1050,Witness
2079,1178,Witness
2079,1060,Witness
2080,1178,Responder
2080,1102,Responder
2081,1130,Victim
2081,1107,Responder
2081,1168,Responder
2082,1090,Victim
2082,1063,Responder
2083,1109,Victim
2083,1181,Responder
2083,1168,Responder
2084,1072,Victim
2085,1097,Victim
2086,1021,Witness
2086,1147,Responder
2087,1140,Victim
2087,1045,Witness
2087,1151,Responder
2088,1041,Victim
2088,1100,Witness
2088,1155,Responder
2089,1024,Victim
2089,1150,Witness
2089,1155,Responder
2090,1184,Victim
2090,1023,Witness
2090,1003,Responder
2091,1081,Victim
2091,1167,Witness
2091,1157,Responder
2092,1026,Victim
2092,1200,Witness
2092,1084,Responder
2093,1103,Victim
2093,1151,Responder
2093,1052,Responder
2094,1048,Victim
2094,1151,Responder
2094,1052,Responder
2095,1119,Witness
2095,1168,Responder
2096,1187,Victim
2096,1052,Responder
2097,1119,Witness
2097,1157,Responder
2098,1043,Victim
2098,1052,Responder
2099,1072,Victim
2099,1175,Responder
2100,1195,Witness
2100,1016,Victim
2101,1071,Victim
2101,1193,Witness
2102,1117,Victim
2102,1128,Responder
2103,1014,Victim
2103,1053,Witness
2104,1081,Responder
2104,1022,Responder
2105,1127,Victim
2105,1126,Witness
2105,1007,Responder
2106,1187,Victim
2106,1172,Victim
2106,1152,Responder
2107,1027,Victim
2107,1089,Responder
2107,1007,Responder
2108,1108,Witness
2108,1035,Responder
2109,1083,Victim
2109,1006,Responder
2110,1120,Witness
2110,1094,Responder
2111,1176,Victim
2111,1004,Responder
2111,1123,Responder
2112,1169,Witness
2112,1127,Responder
2112,1069,Responder
2113,1092,Victim
2113,1115,Responder
2113,1093,Witness
2114,1024,Victim
2114,1117,Witness
2114,1052,Responder
2115,1145,Victim
2115,1127,Witness
2115,1174,Witness
2115,1161,Responder
2116,1185,Responder
2116,1052,Responder
2117,1050,Victim
2117,1003,Responder
2118,1134,Victim
2118,1175,Responder
2118,1003,Responder
2119,1190,Victim
2119,1151,Responder
2119,1006,Responder
2120,1074,Victim
2120,1165,Witness
2121,1064,Responder
2121,1139,Responder
2122,1190,Victim
2122,1022,Responder
2124,1102,Responder
2125,1043,Responder
2125,1026,Responder
2126,1176,Victim
2126,1023,Witness
2127,1064,Victim
2127,1093,Witness
2128,1174,Victim
2128,1086,Witness
2129,1060,Victim
2129,1045,Responder
2129,1153,Witness
2130,1034,Victim
2130,1003,Responder
2130,1100,Witness
2131,1183,Victim
2131,1057,Responder
2131,1028,Witness
2132,1053,Victim
2132,1058,Responder
2133,1082,Victim
2133,1144,Responder
2134,1137,Victim
2134,1067,Witness
2135,1182,Victim
2135,1152,Responder
2136,1153,Victim
2136,1190,Witness
2136,1152,Responder
2137,1118,Victim
2137,1107,Responder
2138,1198,Victim
2138,1115,Responder
2139,1149,Victim
2139,1084,Responder
2139,1025,Witness
2140,1081,Responder
2140,1115,Responder
2140,1142,Witness
2141,1106,Victim
2141,1175,Witness
2142,1169,Victim
2142,1086,Witness
2143,1149,Victim
2143,1197,Witness
2144,1067,Victim
2144,1088,Witness
2145,1069,Victim
2146,1163,Victim
2147,1056,Victim
2147,1134,Witness
2148,1119,Victim
2148,1139,Responder
2148,1057,Responder
2149,1161,Responder
2150,1030,Victim
2150,1041,Responder
2151,1194,Victim
2151,1064,Witness
2152,1131,Victim
2152,1179,Responder
2153,1060,Victim
2153,1195,Witness
2153,1090,Responder
2155,1131,Responder
2155,1136,Responder
2156,1048,Victim
2156,1004,Responder
2156,1039,Responder
2157,1050,Victim
2157,1151,Responder
2157,1039,Responder
2158,1158,Victim
2158,1168,Responder
2158,1011,Responder
2159,1072,Victim
2159,1083,Witness
2160,1131,Victim
2160,1185,Responder
2161,1007,Responder
2162,1170,Victim
2162,1194,Victim
2162,1010,Responder
2163,1122,Victim
2163,1029,Witness
2163,1138,Responder
2164,1131,Victim
2164,1085,Witness
2164,1185,Responder
2165,1117,Victim
2165,1084,Responder
2166,1082,Victim
2166,1118,Witness
2166,1057,Responder
2167,1163,Victim
2167,1084,Responder
2168,1127,Victim
2168,1159,Witness
2168,1199,Responder
2169,1074,Victim
2169,1136,Responder
2170,1143,Responder
2170,1064,Responder
2170,1085,Witness
2171,1135,Victim
2171,1115,Responder
2171,1017,Witness
2172,1114,Witness
2172,1115,Responder
2172,1168,Responder
2173,1087,Responder
2173,1167,Witness
2173,1064,Witness
2174,1064,Victim
2174,1154,Responder
2174,1140,Witness
2175,1041,Victim
2175,1154,Witness
2175,1007,Responder
2176,1163,Victim
2176,1115,Responder
2176,1007,Responder
2177,1156,Victim
2177,1070,Responder
2178,1050,Witness
2179,1154,Victim
2179,1143,Responder
2180,1053,Victim
2180,1067,Responder
2180,1193,Responder
2181,1162,Victim
2181,1015,Witness
2181,1135,Responder
2182,1045,Victim
2182,1015,Responder
2182,1114,Responder
2183,1120,Victim
2183,1115,Responder
2184,1122,Victim
2184,1052,Responder
2185,1120,Victim
2185,1052,Responder
2185,1037,Responder
2186,1109,Victim
2186,1153,Witness
2186,1115,Responder
2187,1110,Victim
2187,1115,Responder
2188,1194,Discoverer
2188,1062,Responder
2189,1117,Victim
2189,1015,Witness
2189,1003,Responder
2190,1047,Victim
2190,1142,Witness
2190,1152,Responder
2191,1086,Victim
2191,1081,Responder
2191,1007,Responder
2192,1200,Victim
2192,1070,Witness
2192,1057,Responder
2193,1060,Victim
2193,1161,Responder
2194,1105,Responder
2194,1161,Witness
2195,1029,Victim
2195,1115,Responder
2197,1120,Victim
2197,1039,Responder
2197,1052,Responder
2198,1011,Responder
2198,1133,Responder
2199,1124,Victim
2199,1159,Responder
2199,1102,Responder
2200,1148,Victim
2200,1047,Witness
2200,1102,Responder
2201,1008,Victim
2201,1030,Witness
2201,1133,Responder
2202,1073,Victim
2202,1184,Witness
2202,1169,Responder
2203,1169,Victim
2203,1097,Witness
2203,1152,Responder
2204,1030,Victim
2204,1051,Responder
2204,1029,Witness
2205,1016,Victim
2205,1193,Responder
2205,1062,Responder
2205,1095,Witness
2206,1016,Victim
2206,1123,Responder
2207,1064,Victim
2207,1144,Witness
2208,1121,Victim
2208,1070,Witness
2208,1052,Responder
2209,1194,Victim
2210,1150,Victim
2210,1052,Responder
2210,1146,Witness
2211,1103,Victim
2211,1052,Responder
2211,1143,Responder
2212,1097,Victim
2212,1105,Responder
2212,1007,Responder
2213,1034,Victim
2213,1042,Witness
2214,1165,Victim
2214,1002,Responder
2215,1096,Victim
2215,1169,Victim
2216,1060,Victim
2216,1140,Witness
2217,1108,Victim
2217,1078,Witness
2218,1103,Victim
2218,1153,Witness
2219,1165,Victim
2219,1024,Witness
2219,1013,Witness
2220,1170,Victim
2221,1131,Victim
2221,1067,Responder
2222,1078,Victim
2222,1101,Responder
2223,1022,Victim
2223,1152,Responder
2224,1161,Responder
2224,1199,Witness
2224,1123,Responder
2225,1074,Victim
2225,1101,Responder
2225,1052,Responder
2226,1066,Victim
2226,1139,Responder
2226,1052,Responder
2227,1006,Responder
2227,1123,Responder
2228,1130,Victim
2228,1067,Witness
2228,1057,Responder
2229,1131,Victim
2229,1120,Witness
2229,1105,Responder
2229,1168,Responder
2230,1197,Victim
2230,1041,Responder
2230,1063,Responder
2231,1131,Witness
2231,1163,Witness
2231,1049,Responder
2232,1109,Victim
2232,1008,Responder
2233,1108,Witness
2233,1131,Responder
2235,1199,Responder
2235,1179,Responder
2236,1146,Victim
2236,1049,Responder
2237,1162,Victim
2237,1035,Witness
2237,1168,Responder
2238,1071,Victim
2238,1184,Witness
2238,1175,Witness
2239,1039,Responder
2239,1011,Responder
2239,1001,Responder
2240,1120,Victim
2240,1006,Responder
2242,1124,Victim
2242,1006,Responder
2243,1044,Victim
2243,1154,Witness
2244,1067,Witness
2244,1135,Responder
2244,1131,Responder
2245,1131,Responder
2246,1074,Victim
2246,1151,Witness
2246,1161,Responder
2248,1163,Witness
2248,1021,Responder
2248,1199,Responder
2249,1153,Victim
2249,1015,Responder
2250,1171,Victim
2250,1015,Responder
2251,1069,Witness
2251,1138,Witness
2252,1145,Victim
2252,1087,Responder
2253,1130,Victim
2253,1070,Witness
2254,1169,Victim
2254,1031,Responder
2255,1014,Victim
2255,1128,Witness
2256,1196,Victim
2256,1052,Responder
2258,1195,Victim
2258,1151,Responder
2258,1169,Responder
2259,1200,Victim
2259,1107,Responder
2260,1130,Victim
2260,1136,Responder
2261,1124,Victim
2261,1035,Witness
2261,1032,Witness
2262,1092,Victim
2262,1131,Responder
2263,1131,Victim
2263,1100,Responder
2264,1153,Victim
2264,1185,Responder
2265,1163,Victim
2265,1073,Witness
2265,1167,Witness
2266,1110,Victim
2266,1050,Witness
2267,1159,Victim
2267,1004,Witness
2267,1185,Responder
2268,1131,Discoverer
2268,1107,Responder
2269,1080,Victim
2269,1004,Responder
2270,1122,Victim
2270,1077,Witness
2270,1151,Responder
2271,1122,Victim
2271,1015,Responder
2271,1025,Responder
2272,1025,Victim
2272,1015,Responder
2273,1181,Victim
2273,1037,Responder
2274,1050,Victim
2274,1084,Responder
2275,1012,Victim
2275,1010,Responder
2275,1052,Responder
2276,1186,Victim
2276,1176,Witness
2276,1052,Responder
2277,1087,Victim
2277,1102,Responder
2278,1082,Victim
2278,1164,Witness
2278,1052,Responder
2278,1088,Responder
2279,1154,Victim
2279,1102,Responder
2280,1062,Witness
2280,1185,Responder
2280,1141,Witness
2281,1048,Victim
2281,1063,Responder
2282,1050,Victim
2282,1065,Responder
2282,1064,Responder
2283,1171,Victim
2283,1153,Witness
2283,1122,Responder
2284,1121,Victim
2284,1080,Responder
2285,1072,Victim
2285,1062,Responder
2286,1077,Victim
2286,1094,Responder
2287,1096,Victim
2287,1057,Responder
2288,1160,Victim
2288,1140,Witness
2289,1039,Responder
2289,1151,Responder
2290,1097,Victim
2290,1185,Witness
2291,1122,Victim
2291,1101,Responder
2291,1185,Responder
2292,1153,Victim
2292,1151,Responder
2293,1020,Responder
2293,1037,Witness
2294,1198,Victim
2294,1068,Witness
2294,1094,Responder
2295,1056,Victim
2295,1106,Witness
2295,1143,Responder
2296,1064,Victim
2296,1143,Responder
2297,1074,Victim
2297,1097,Victim
2297,1136,Responder
2298,1096,Witness
2298,1135,Responder
2298,1107,Responder
2299,1073,Victim
2299,1017,Witness
2299,1011,Responder
2300,1191,Victim
2300,1007,Responder
2301,1182,Victim
2301,1007,Responder
2301,1003,Responder
2302,1176,Victim
2302,1056,Witness
2302,1084,Responder
2303,1190,Victim
2303,1191,Responder
2304,1062,Victim
2304,1151,Responder
2304,1020,Witness
2305,1191,Victim
2305,1111,Witness
2305,1146,Responder
2306,1040,Victim
2306,1150,Witness
2306,1144,Responder
2307,1142,Victim
2307,1069,Responder
2307,1036,Witness
2308,1014,Victim
2308,1018,Responder
2308,1177,Witness
2309,1058,Victim
2309,1002,Responder
2310,1036,Victim
2310,1069,Responder
2310,1107,Responder
2311,1148,Victim
2311,1052,Responder
2311,1107,Responder
2312,1180,Victim
2312,1168,Responder
2314,1124,Victim
2314,1087,Responder
2314,1168,Responder
2315,1195,Victim
2315,1140,Witness
2315,1090,Witness
2316,1193,Victim
2316,1087,Witness
2317,1040,Victim
2317,1122,Witness
2318,1067,Victim
2318,1122,Witness
2319,1064,Victim
2320,1114,Victim
2320,1182,Responder
2321,1126,Victim
2321,1101,Witness
2322,1102,Responder
2322,1139,Responder
2323,1078,Victim
2323,1101,Responder
2323,1028,Responder
2324,1136,Responder
2324,1172,Victim
2324,1167,Responder
2325,1135,Victim
2325,1172,Witness
2325,1123,Responder
2326,1108,Victim
2326,1197,Witness
2326,1107,Responder
2327,1090,Victim
2327,1115,Responder
2327,1116,Witness
2328,1197,Victim
2328,1011,Responder
2328,1081,Witness
2329,1054,Witness
2329,1115,Responder
2329,1081,Witness
2330,1014,Victim
2330,1015,Responder
2331,1064,Victim
2331,1154,Witness
2331,1015,Responder
2332,1122,Victim
2332,1037,Responder
2332,1115,Responder
2334,1126,Victim
2334,1162,Witness
2334,1079,Responder
2335,1025,Victim
2335,1157,Responder
2336,1122,Victim
2336,1105,Responder
2337,1162,Victim
2337,1042,Witness
2337,1007,Responder
2338,1047,Victim
2338,1003,Responder
2339,1172,Victim
2339,1101,Responder
2339,1185,Responder
2340,1185,Witness
2341,1092,Victim
2341,1166,Witness
2341,1132,Responder
2342,1083,Victim
2342,1135,Witness
2343,1094,Responder
2343,1131,Responder
2343,1062,Witness
2344,1064,Victim
2344,1069,Responder
2345,1178,Victim
2345,1101,Witness
2346,1025,Victim
2346,1105,Responder
2346,1087,Witness
2347,1187,Victim
2347,1037,Witness
2348,1178,Victim
2348,1184,Witness
2348,1088,Witness
2349,1053,Witness
2350,1138,Victim
2350,1026,Responder
2351,1058,Victim
2351,1051,Responder
2352,1077,Witness
2353,1034,Victim
2354,1187,Victim
2354,1011,Responder
2355,1071,Victim
2355,1076,Witness
2355,1003,Responder
2356,1046,Victim
2356,1015,Responder
2356,1052,Responder
2357,1186,Victim
2357,1032,Witness
2357,1001,Responder
2358,1130,Victim
2358,1038,Responder
2358,1001,Responder
2359,1085,Victim
2359,1035,Witness
2359,1057,Responder
2360,1008,Victim
2360,1153,Witness
2361,1126,Victim
2361,1197,Victim
2362,1167,Victim
2362,1047,Witness
2363,1053,Victim
2363,1052,Responder
2364,1060,Victim
2364,1135,Responder
2364,1152,Responder
2365,1108,Victim
2365,1149,Responder
2365,1052,Responder
2365,1094,Responder
2366,1034,Victim
2366,1124,Responder
2367,1100,Victim
2368,1195,Victim
2368,1094,Responder
2369,1190,Victim
2369,1062,Witness
2369,1016,Responder
2370,1193,Victim
2370,1082,Witness
2370,1062,Responder
2371,1022,Victim
2371,1049,Responder
2372,1170,Victim
2372,1115,Responder
2372,1151,Witness
2373,1160,Victim
2373,1069,Responder
2374,1054,Victim
2374,1115,Responder
2374,1154,Witness
2374,1148,Witness
2375,1020,Victim
2375,1003,Responder
2376,1122,Victim
2376,1039,Witness
2376,1026,Responder
2377,1173,Victim
2377,1163,Witness
2377,1003,Responder
2378,1141,Witness
2378,1039,Responder
2378,1011,Responder
2379,1196,Victim
2379,1179,Responder
2380,1155,Victim
2381,1196,Victim
2381,1004,Responder
2381,1020,Witness
2382,1020,Victim
2382,1139,Responder
2382,1132,Witness
2382,1060,Witness
2383,1081,Victim
2383,1102,Responder
2384,1117,Victim
2384,1077,Witness
2385,1012,Victim
2385,1054,Witness
2386,1174,Responder
2387,1054,Victim
2387,1082,Victim
2387,1007,Responder
2389,1029,Victim
2389,1023,Responder
2389,1007,Responder
2390,1067,Victim
2390,1183,Responder
2391,1114,Victim
2391,1067,Witness
2391,1043,Responder
2392,1049,Responder
2392,1071,Witness
2393,1174,Victim
2393,1052,Responder
2394,1047,Victim
2394,1135,Responder
2394,1052,Responder
2395,1019,Victim
2395,1027,Witness
2395,1044,Witness
2395,1052,Responder
2396,1135,Victim
2396,1038,Responder
2396,1106,Witness
2396,1049,Responder
2397,1194,Victim
2397,1015,Responder
2398,1047,Victim
2398,1035,Responder
2399,1165,Victim
2399,1109,Witness
2399,1080,Responder
2400,1058,Victim
2400,1183,Responder
2401,1195,Victim
2401,1109,Witness
2402,1164,Victim
2402,1066,Witness
2402,1101,Responder
2403,1195,Witness
2403,1101,Responder
2404,1021,Victim
2404,1196,Responder
2404,1161,Witness
2405,1136,Victim
2405,1006,Responder
2406,1171,Victim
2406,1003,Responder
2407,1152,Responder
2407,1062,Witness
2408,1138,Victim
2408,1067,Responder
2408,1046,Witness
2409,1006,Victim
2409,1143,Witness
2410,1085,Victim
2410,1047,Victim
2410,1055,Witness
2410,1098,Witness
2411,1163,Victim
2411,1140,Witness
2412,1118,Victim
2412,1183,Witness
2413,1143,Victim
2413,1016,Witness
2414,1074,Witness
2414,1105,Responder
2414,1102,Responder
2415,1108,Victim
2415,1105,Responder
2415,1102,Responder
2416,1074,Victim
2416,1171,Responder
2417,1022,Victim
2418,1118,Victim
2418,1173,Witness
2419,1090,Victim
2419,1117,Witness
2420,1020,Victim
2420,1167,Witness
2420,1168,Responder
2421,1075,Victim
2421,1039,Witness
2421,1107,Responder
2422,1191,Victim
2422,1065,Responder
2422,1152,Responder
2423,1176,Victim
2423,1069,Responder
2424,1163,Victim
2424,1100,Responder
2424,1147,Responder
2424,1069,Responder
2425,1156,Victim
2425,1144,Responder
2425,1192,Witness
2426,1182,Victim
2426,1142,Witness
2426,1030,Witness
2427,1062,Victim
2427,1052,Responder
2427,1088,Witness
2428,1053,Victim
2428,1004,Responder
2428,1014,Witness
2429,1170,Victim
2429,1010,Responder
2429,1064,Witness
2430,1039,Responder
2430,1136,Responder
2431,1032,Victim
2431,1067,Responder
2431,1057,Responder
2432,1181,Victim
2432,1195,Witness
2432,1101,Responder
2433,1136,Responder
2433,1144,Responder
2433,1088,Responder
2434,1045,Victim
2434,1101,Responder
2434,1052,Responder
2435,1126,Victim
2435,1101,Responder
2435,1052,Responder
2436,1187,Victim
2436,1105,Responder
2436,1123,Responder
2437,1083,Victim
2437,1016,Responder
2438,1178,Victim
2438,1175,Responder
2439,1120,Witness
2440,1040,Victim
2440,1047,Witness
2441,1048,Victim
2441,1150,Witness
2442,1188,Victim
2442,1079,Witness
2443,1153,Victim
2443,1060,Witness
2444,1139,Victim
2444,1148,Witness
2445,1062,Responder
2445,1168,Responder
2446,1197,Victim
2446,1050,Witness
2448,1050,Victim
2448,1128,Responder
2448,1014,Witness
2449,1176,Victim
2449,1086,Witness
2450,1136,Victim
2450,1145,Responder
2451,1163,Victim
2451,1119,Witness
2452,1118,Witness
2452,1049,Responder
2453,1096,Victim
2453,1115,Responder
2454,1136,Witness
2454,1049,Responder
2455,1172,Victim
2455,1052,Responder
2456,1077,Victim
2456,1151,Responder
2456,1123,Responder
2457,1187,Victim
2457,1037,Responder
2457,1157,Responder
2459,1139,Witness
2459,1003,Responder
2460,1182,Victim
2460,1081,Responder
2460,1052,Responder
2462,1187,Victim
2462,1163,Witness
2462,1107,Responder
2463,1163,Witness
2463,1029,Victim
2463,1149,Responder
2464,1162,Victim
2464,1140,Responder
2465,1096,Victim
2465,1012,Responder
2465,1148,Witness
2466,1147,Witness
2467,1027,Victim
2467,1067,Witness
2467,1052,Responder
2468,1194,Victim
2468,1139,Witness
2468,1152,Responder
2469,1137,Victim
2469,1052,Responder
2470,1190,Victim
2470,1140,Witness
2470,1001,Responder
2471,1187,Victim
2471,1151,Witness
2471,1001,Responder
2472,1182,Victim
2472,1032,Witness
2472,1001,Responder
2473,1040,Victim
2473,1023,Witness
2473,1007,Responder
2474,1149,Victim
2474,1069,Responder
2475,1148,Victim
2475,1011,Responder
2477,1187,Responder
2477,1084,Witness
2478,1064,Victim
2478,1017,Responder
2479,1124,Victim
2479,1175,Witness
2480,1012,Reporter
2480,1104,Witness
2480,1010,Responder
2481,1092,Reporter
2482,1086,Victim
2482,1042,Witness
2482,1052,Responder
2483,1094,Victim
2483,1071,Responder
2483,1052,Responder
2484,1182,Witness
2484,1031,Responder
2485,1174,Victim
2485,1175,Responder
2486,1071,Victim
2486,1110,Witness
2486,1175,Responder
2488,1048,Victim
2488,1072,Witness
2488,1015,Responder
2489,1022,Victim
2489,1140,Witness
2489,1069,Responder
2490,1163,Victim
2491,1165,Victim
2491,1181,Witness
2491,1126,Witness
2492,1069,Responder
2492,1020,Responder
2493,1017,Victim
2493,1063,Responder
2494,1176,Victim
2494,1026,Witness
2495,1114,Victim
2495,1156,Responder
2496,1119,Victim
2496,1085,Witness
2497,1109,Victim
2497,1075,Witness
2498,1148,Witness
2499,1200,Victim
2499,1123,Responder
2500,1029,Victim
2500,1175,Responder
2500,1180,Witness
2501,1131,Victim
2501,1062,Responder
2501,1193,Witness
2503,1012,Victim
2503,1095,Witness
2503,1186,Witness
2504,1008,Victim
2504,1053,Witness
2504,1052,Responder
2505,1163,Victim
2505,1006,Responder
2505,1052,Responder
2506,1030,Victim
2506,1133,Responder
2506,1087,Responder
2507,1022,Victim
2507,1139,Responder
2507,1100,Witness
2508,1187,Victim
2508,1199,Witness
2509,1191,Victim
2509,1175,Witness
2509,1115,Responder
2510,1119,Victim
2510,1183,Witness
2510,1007,Responder
2511,1022,Victim
2511,1007,Responder
2511,1079,Responder
2512,1148,Victim
2512,1126,Witness
2512,1049,Responder
2513,1191,Victim
2513,1041,Responder
2514,1186,Victim
2514,1114,Responder
2515,1072,Victim
2515,1191,Witness
2515,1063,Responder
2516,1197,Victim
2516,1136,Responder
2517,1163,Victim
2517,1035,Responder
2517,1063,Responder
2518,1172,Victim
2518,1079,Witness
2519,1048,Victim
2519,1145,Responder
2520,1143,Victim
2520,1197,Victim
2522,1127,Victim
2522,1026,Responder
2523,1022,Victim
2525,1072,Victim
2525,1128,Responder
2526,1021,Victim
2526,1151,Responder
2527,1130,Victim
2527,1169,Responder
2528,1124,Victim
2528,1151,Responder
2529,1148,Victim
